Year,Location,Area,Rainfall,Soil,temperature,Irrigation,Yeilds,Humidity,crop,Demand,Price
2023,Andhra Pradesh,21,831.0,Laterite,37,Furrow,26325.79,50,Groundnut,4.0,93.91
2023,Assam,40,2350.0,Laterite,30,Basin,50361.06,60,Jute,6.0,73.37
2023,Telangana,23,803.0,Laterite,36,Furrow,21558.83,50,Groundnut,4.0,96.83
2023,Odisha,41,1490.0,Laterite,43,Basin,39305.04,40,Groundnut,4.0,96.83
2023,Tamil Nadu,30,1129.0,Red,23,Drip,39101.86,45,Groundnut,4.0,90.99
2023,Chhattisgarh,6,1586.0,Laterite,38,Surface,13044.87,50,Maize,0.07,31.31
2023,West Bengal,38,2691.0,Alluvial,31,Surface,56499.19,50,Groundnut,4.0,86.6
2023,Tamil Nadu,44,929.0,Red,24,Drip,55940.5,60,Groundnut,4.0,90.99
2023,Punjab,42,545.0,Black,26,Furrow,106013.57,50,Wheat,10.0,37.51
2023,Punjab,5,528.0,Alluvial,40,Sprinkler,14908.26,50,Wheat,10.0,37.51
2023,Odisha,34,1384.0,Red,29,Basin,40731.83,45,Groundnut,4.0,96.83
2023,Chhattisgarh,32,1333.0,Red,38,Surface,93374.01,50,Wheat,10.0,35.96
2023,West Bengal,28,2896.0,Saline,25,Surface,57063.95,60,Paddy,12.0,38.19
2023,Assam,7,3249.0,Laterite,24,Surface,8659.98,50,Jute,6.0,73.37
2023,Assam,23,2727.0,Alluvial,28,Surface,57537.32,50,Paddy,12.0,41.34
2023,Punjab,3,694.0,Alluvial,24,Furrow,9757.48,60,Wheat,10.0,37.51
2023,Telangana,16,1106.0,Red,41,Drip,31906.35,50,Paddy,12.0,44.49
2023,Tamil Nadu,36,910.0,Red,39,Drip,23408.69,50,Groundnut,4.0,90.99
2023,Punjab,22,718.0,Alluvial,43,Drip,68059.69,50,Paddy,12.0,41.34
2023,Punjab,50,786.0,Black,36,Drip,23279.64,40,Cotton,10.0,83.88
2023,Uttar Pradesh,20,764.0,Black,33,Furrow,29451.84,40,Groundnut,4.0,79.3
2023,Odisha,19,1603.0,Red,26,Basin,30161.19,50,Paddy,12.0,44.49
2023,Odisha,23,1332.0,Laterite,27,Surface,53247.01,50,Paddy,12.0,44.49
2023,Odisha,31,1647.0,Laterite,41,Surface,43737.74,35,Paddy,12.0,44.49
2023,Telangana,35,854.0,Black,43,Sprinkler,17196.73,35,Cotton,10.0,96.24
2023,West Bengal,14,2924.0,Laterite,39,Basin,20306.9,50,Groundnut,4.0,86.6
2023,Odisha,28,1779.0,Red,34,Surface,49348.3,35,Paddy,12.0,44.49
2023,Uttar Pradesh,26,948.0,Alluvial,26,Drip,13815.82,50,Greengram,8.0,127.86
2023,Andhra Pradesh,1,915.0,Red,34,Sprinkler,2199.62,35,Groundnut,4.0,93.91
2023,Uttar Pradesh,6,815.0,Alluvial,30,Sprinkler,3239.56,50,Greengram,8.0,127.86
2023,West Bengal,9,1874.0,Saline,23,Basin,18976.81,50,Paddy,12.0,38.19
2023,Tamil Nadu,2,898.0,Red,40,Furrow,703.05,50,Cotton,10.0,91.6
2023,Telangana,3,1147.0,Black,27,Drip,5968.74,45,Groundnut,4.0,96.83
2023,Andhra Pradesh,40,877.0,Red,42,Drip,40256.9,50,Groundnut,4.0,93.91
2023,Tamil Nadu,38,1102.0,Red,43,Drip,27468.24,50,Groundnut,4.0,90.99
2023,Odisha,14,1365.0,Red,38,Basin,17300.21,50,Groundnut,4.0,96.83
2023,Assam,11,3409.0,Alluvial,37,Basin,16798.35,50,Jute,6.0,73.37
2023,Uttar Pradesh,3,605.0,Black,43,Furrow,3353.37,40,Groundnut,4.0,79.3
2023,Punjab,16,590.0,Black,43,Furrow,41350.69,50,Wheat,10.0,37.51
2023,West Bengal,25,2432.0,Saline,31,Basin,11813.03,40,Greengram,8.0,135.45
2023,Odisha,18,1522.0,Laterite,34,Basin,37488.89,35,Paddy,12.0,44.49
2023,West Bengal,10,2940.0,Alluvial,31,Surface,16417.17,40,Groundnut,4.0,86.6
2023,Chhattisgarh,41,1561.0,Laterite,28,Surface,72748.32,45,Maize,0.07,31.31
2023,Chhattisgarh,32,1498.0,Red,28,Surface,99000.26,60,Wheat,10.0,35.96
2023,Andhra Pradesh,2,868.0,Red,37,Drip,464.13,50,Cotton,10.0,93.15
2023,Uttar Pradesh,19,690.0,Alluvial,36,Drip,5035.78,40,Cotton,10.0,86.97
2023,Telangana,33,1101.0,Red,37,Drip,96403.18,50,Paddy,12.0,44.49
2023,Chhattisgarh,22,1112.0,Laterite,33,Drip,43790.25,50,Paddy,12.0,39.76
2023,Odisha,18,1576.0,Laterite,43,Basin,9881.64,40,Groundnut,4.0,96.83
2023,Punjab,33,534.0,Alluvial,39,Furrow,16571.46,50,Cotton,10.0,83.88
2023,West Bengal,35,2725.0,Saline,34,Surface,15936.68,50,Greengram,8.0,135.45
2023,Punjab,30,501.0,Alluvial,31,Sprinkler,83690.68,50,Wheat,10.0,37.51
2023,Punjab,13,537.0,Black,29,Sprinkler,7756.11,50,Cotton,10.0,83.88
2023,Tamil Nadu,20,803.0,Red,38,Sprinkler,7992.05,35,Cotton,10.0,91.6
2023,West Bengal,11,1522.0,Saline,43,Surface,5331.8,40,Greengram,8.0,135.45
2023,Andhra Pradesh,47,802.0,Red,44,Furrow,51924.29,50,Groundnut,4.0,93.91
2023,West Bengal,1,1475.0,Alluvial,29,Basin,2300.91,50,Paddy,12.0,38.19
2023,Chhattisgarh,6,1320.0,Red,35,Basin,11277.25,35,Paddy,12.0,39.76
2023,Punjab,6,704.0,Black,24,Drip,24769.03,60,Wheat,10.0,37.51
2023,Odisha,42,1754.0,Laterite,33,Surface,8505.52,50,Cotton,10.0,96.24
2023,Assam,10,2110.0,Red,32,Basin,13236.72,40,Tea,5.0,242.33
2023,Telangana,31,869.0,Red,30,Furrow,15037.55,60,Cotton,10.0,96.24
2023,Odisha,4,1798.0,Laterite,25,Surface,7067.36,45,Paddy,12.0,44.49
2023,Telangana,2,828.0,Red,26,Sprinkler,2776.83,60,Groundnut,4.0,96.83
2023,Punjab,39,727.0,Black,25,Drip,132952.86,60,Wheat,10.0,37.51
2023,Andhra Pradesh,24,1171.0,Black,30,Basin,5631.69,45,Cotton,10.0,93.15
2023,Tamil Nadu,13,1095.0,Red,23,Drip,10350.05,60,Groundnut,4.0,90.99
2023,Telangana,38,1193.0,Laterite,23,Basin,62289.99,45,Groundnut,4.0,96.83
2023,Assam,9,2423.0,Red,44,Basin,6982.75,40,Tea,5.0,242.33
2023,Punjab,37,598.0,Alluvial,35,Sprinkler,95499.18,50,Paddy,12.0,41.34
2023,Punjab,41,555.0,Alluvial,39,Drip,99467.67,40,Paddy,12.0,41.34
2023,Assam,4,2225.0,Red,31,Surface,3850.71,40,Tea,5.0,242.33
2023,Andhra Pradesh,14,953.0,Black,38,Sprinkler,27901.79,50,Paddy,12.0,42.91
2023,West Bengal,34,2172.0,Alluvial,33,Basin,3723.88,40,Cotton,10.0,83.88
2023,Tamil Nadu,10,808.0,Red,42,Furrow,2921.56,50,Cotton,10.0,91.6
2023,Assam,7,3106.0,Alluvial,23,Basin,14175.0,60,Paddy,12.0,41.34
2023,Odisha,41,1537.0,Laterite,35,Basin,75694.78,40,Paddy,12.0,44.49
2023,Odisha,50,1318.0,Red,39,Basin,75368.21,40,Paddy,12.0,44.49
2023,Assam,23,3475.0,Red,43,Surface,24479.7,40,Tea,5.0,242.33
2023,West Bengal,46,2771.0,Alluvial,34,Basin,6931.4,40,Cotton,10.0,83.88
2023,Punjab,35,657.0,Alluvial,24,Drip,24713.8,50,Cotton,10.0,83.88
2023,Chhattisgarh,19,1340.0,Red,36,Basin,48702.79,35,Wheat,10.0,35.96
2023,Chhattisgarh,15,1557.0,Laterite,35,Surface,30576.75,35,Maize,0.07,31.31
2023,Uttar Pradesh,36,979.0,Black,32,Sprinkler,99127.2,40,Paddy,12.0,39.76
2023,West Bengal,33,1876.0,Laterite,29,Basin,69454.71,50,Paddy,12.0,38.19
2023,Odisha,50,1591.0,Red,26,Basin,96653.55,45,Paddy,12.0,44.49
2023,Andhra Pradesh,17,866.0,Red,26,Furrow,22504.7,60,Paddy,12.0,42.91
2023,Andhra Pradesh,45,802.0,Red,29,Drip,44007.05,60,Groundnut,4.0,93.91
2023,West Bengal,1,1279.0,Laterite,38,Basin,1568.3,50,Groundnut,4.0,86.6
2023,Telangana,34,984.0,Red,44,Drip,74088.67,50,Paddy,12.0,44.49
2023,Chhattisgarh,29,1462.0,Laterite,24,Basin,60229.19,60,Wheat,10.0,35.96
2023,Tamil Nadu,49,956.0,Red,40,Drip,124649.89,35,Paddy,12.0,41.34
2023,Odisha,6,1319.0,Red,26,Surface,4867.45,45,Groundnut,4.0,96.83
2023,Odisha,37,1574.0,Laterite,44,Surface,18442.23,40,Groundnut,4.0,96.83
2023,Punjab,24,788.0,Black,29,Drip,65587.56,50,Paddy,12.0,41.34
2023,Assam,32,2212.0,Laterite,23,Surface,63455.39,50,Paddy,12.0,41.34
2023,Assam,3,3085.0,Red,23,Surface,3343.27,50,Tea,5.0,242.33
2023,Punjab,46,790.0,Black,35,Furrow,22348.68,50,Cotton,10.0,83.88
2023,Andhra Pradesh,14,1192.0,Laterite,34,Basin,36421.38,50,Paddy,12.0,42.91
2023,Andhra Pradesh,4,1177.0,Black,41,Basin,835.04,35,Cotton,10.0,93.15
2023,Chhattisgarh,22,1174.0,Red,38,Basin,50163.19,35,Wheat,10.0,35.96
2023,Chhattisgarh,29,1397.0,Red,27,Surface,76932.89,60,Wheat,10.0,35.96
2023,Odisha,17,1437.0,Laterite,27,Surface,3754.66,60,Cotton,10.0,96.24
2023,West Bengal,22,2799.0,Laterite,39,Basin,29771.75,50,Groundnut,4.0,86.6
2023,Chhattisgarh,12,1096.0,Red,29,Sprinkler,34682.03,60,Paddy,12.0,39.76
2023,Tamil Nadu,15,1029.0,Red,42,Drip,13703.42,50,Groundnut,4.0,90.99
2023,Assam,39,2555.0,Laterite,41,Surface,60924.87,40,Paddy,12.0,41.34
2023,Assam,38,2774.0,Red,34,Basin,42754.86,50,Tea,5.0,242.33
2023,Andhra Pradesh,37,832.0,Laterite,30,Furrow,50788.7,60,Paddy,12.0,42.91
2023,Tamil Nadu,14,1051.0,Laterite,23,Drip,5214.18,60,Cotton,10.0,91.6
2023,Punjab,34,770.0,Alluvial,44,Furrow,88979.31,40,Paddy,12.0,41.34
2023,Chhattisgarh,10,1189.0,Red,43,Basin,24475.17,50,Maize,0.07,31.31
2023,Chhattisgarh,18,1379.0,Red,29,Basin,40339.06,60,Wheat,10.0,35.96
2023,Odisha,11,1235.0,Red,38,Basin,11563.35,40,Groundnut,4.0,96.83
2023,Andhra Pradesh,1,1111.0,Red,31,Drip,2524.52,50,Paddy,12.0,42.91
2023,Punjab,11,541.0,Black,31,Drip,36455.49,40,Wheat,10.0,37.51
2023,West Bengal,18,1578.0,Alluvial,36,Surface,2458.09,40,Cotton,10.0,83.88
2023,Telangana,3,975.0,Laterite,26,Sprinkler,6316.93,60,Paddy,12.0,44.49
2023,Uttar Pradesh,36,640.0,Black,24,Furrow,17595.22,50,Greengram,8.0,127.86
2023,Telangana,12,1021.0,Laterite,26,Sprinkler,21077.14,60,Paddy,12.0,44.49
2023,Tamil Nadu,2,871.0,Red,40,Sprinkler,5118.61,50,Paddy,12.0,41.34
2023,Assam,32,3488.0,Alluvial,28,Basin,48283.21,50,Jute,6.0,73.37
2023,Tamil Nadu,50,1028.0,Red,25,Drip,22550.0,60,Cotton,10.0,91.6
2023,Punjab,26,775.0,Black,41,Drip,57426.53,50,Paddy,12.0,41.34
2023,Punjab,14,720.0,Alluvial,29,Sprinkler,9979.17,60,Cotton,10.0,83.88
2023,Punjab,49,775.0,Black,27,Furrow,142490.95,50,Paddy,12.0,41.34
2023,Telangana,28,1044.0,Black,39,Drip,81094.58,50,Paddy,12.0,44.49
2023,Andhra Pradesh,9,926.0,Laterite,36,Drip,8818.85,35,Paddy,12.0,42.91
2023,Tamil Nadu,47,1105.0,Laterite,37,Sprinkler,18322.72,35,Cotton,10.0,91.6
2023,Telangana,23,1072.0,Black,30,Sprinkler,39447.84,60,Groundnut,4.0,96.83
2023,Assam,46,3490.0,Alluvial,41,Surface,96337.23,40,Paddy,12.0,41.34
2023,Chhattisgarh,13,1513.0,Laterite,39,Basin,27592.8,50,Maize,0.07,31.31
2023,Andhra Pradesh,5,1072.0,Black,24,Sprinkler,1293.37,60,Cotton,10.0,93.15
2023,West Bengal,41,1511.0,Alluvial,23,Surface,25174.83,60,Greengram,8.0,135.45
2023,Assam,49,2830.0,Alluvial,30,Surface,125458.85,50,Paddy,12.0,41.34
2023,Assam,43,2094.0,Alluvial,31,Basin,54585.39,40,Tea,5.0,242.33
2023,Andhra Pradesh,3,997.0,Red,39,Drip,7756.79,50,Paddy,12.0,42.91
2023,Odisha,19,1407.0,Laterite,34,Surface,5502.36,35,Cotton,10.0,96.24
2023,Telangana,24,1169.0,Laterite,40,Basin,26792.59,50,Groundnut,4.0,96.83
2023,West Bengal,49,2165.0,Alluvial,31,Basin,82746.83,40,Groundnut,4.0,86.6
2023,Assam,33,2391.0,Alluvial,29,Basin,56239.1,50,Jute,6.0,73.37
2023,Andhra Pradesh,7,1098.0,Laterite,42,Sprinkler,9391.09,50,Paddy,12.0,42.91
2023,Punjab,37,703.0,Alluvial,26,Furrow,95702.7,60,Paddy,12.0,41.34
2023,Telangana,42,1174.0,Red,42,Basin,18995.96,50,Cotton,10.0,96.24
2023,Telangana,44,870.0,Black,36,Drip,109672.56,50,Paddy,12.0,44.49
2023,Odisha,36,1452.0,Red,27,Surface,69963.01,45,Paddy,12.0,44.49
2023,Andhra Pradesh,36,1000.0,Black,26,Drip,12649.86,60,Cotton,10.0,93.15
2023,Odisha,8,1739.0,Laterite,42,Surface,12654.7,35,Paddy,12.0,44.49
2023,Tamil Nadu,20,812.0,Laterite,25,Furrow,48086.19,45,Paddy,12.0,41.34
2023,West Bengal,30,2756.0,Alluvial,24,Basin,59428.14,60,Paddy,12.0,38.19
2023,Punjab,34,691.0,Alluvial,31,Drip,134010.79,50,Wheat,10.0,37.51
2023,Odisha,32,1751.0,Red,38,Surface,35071.86,50,Groundnut,4.0,96.83
2023,Telangana,48,927.0,Red,31,Drip,83413.19,35,Paddy,12.0,44.49
2023,Assam,28,2547.0,Alluvial,36,Basin,41535.98,40,Jute,6.0,73.37
2023,Telangana,9,1171.0,Black,38,Basin,17627.33,50,Paddy,12.0,44.49
2023,Chhattisgarh,16,1107.0,Laterite,42,Drip,36560.49,50,Paddy,12.0,39.76
2023,Tamil Nadu,23,1138.0,Red,42,Sprinkler,54862.51,50,Paddy,12.0,41.34
2023,Andhra Pradesh,19,877.0,Black,34,Furrow,47170.82,50,Paddy,12.0,42.91
2023,Punjab,40,764.0,Black,31,Furrow,100936.39,50,Paddy,12.0,41.34
2023,Chhattisgarh,34,1264.0,Laterite,40,Surface,73906.26,50,Maize,0.07,31.31
2023,West Bengal,23,1261.0,Laterite,24,Basin,38857.17,50,Groundnut,4.0,86.6
2023,Assam,30,3475.0,Laterite,44,Surface,36074.14,40,Jute,6.0,73.37
2023,Telangana,31,1001.0,Red,40,Sprinkler,67656.72,50,Groundnut,4.0,96.83
2023,Assam,36,2990.0,Laterite,30,Surface,64096.67,50,Paddy,12.0,41.34
2023,Telangana,7,1078.0,Red,24,Sprinkler,3645.17,60,Cotton,10.0,96.24
2023,Telangana,29,997.0,Black,36,Sprinkler,47218.5,50,Groundnut,4.0,96.83
2023,Andhra Pradesh,46,872.0,Red,26,Drip,55438.44,45,Groundnut,4.0,93.91
2023,Assam,7,2960.0,Red,40,Basin,7180.35,40,Tea,5.0,242.33
2023,Tamil Nadu,24,922.0,Laterite,36,Sprinkler,61313.99,50,Paddy,12.0,41.34
2023,Odisha,16,1563.0,Red,37,Basin,11479.72,35,Groundnut,4.0,96.83
2023,Odisha,2,1325.0,Laterite,28,Basin,3334.54,50,Paddy,12.0,44.49
2023,West Bengal,14,2138.0,Alluvial,31,Surface,29294.94,50,Paddy,12.0,38.19
2023,Chhattisgarh,43,1021.0,Laterite,31,Drip,147856.02,50,Wheat,10.0,35.96
2023,Tamil Nadu,44,1081.0,Laterite,39,Sprinkler,14629.83,35,Cotton,10.0,91.6
2023,Odisha,49,1337.0,Red,33,Surface,114117.96,50,Paddy,12.0,44.49
2023,Uttar Pradesh,29,808.0,Alluvial,27,Sprinkler,39606.69,50,Groundnut,4.0,79.3
2023,West Bengal,46,2235.0,Laterite,34,Basin,4608.51,50,Cotton,10.0,83.88
2023,Andhra Pradesh,16,823.0,Red,26,Drip,4620.53,60,Cotton,10.0,93.15
2023,Assam,24,2008.0,Laterite,44,Surface,26572.65,40,Jute,6.0,73.37
2023,Odisha,18,1573.0,Laterite,27,Basin,37104.64,45,Paddy,12.0,44.49
2023,Punjab,19,649.0,Black,28,Sprinkler,12567.68,60,Cotton,10.0,83.88
2023,Punjab,16,750.0,Alluvial,33,Furrow,8002.15,40,Cotton,10.0,83.88
2023,West Bengal,9,2129.0,Saline,24,Basin,4221.91,50,Greengram,8.0,135.45
2023,Uttar Pradesh,1,884.0,Alluvial,24,Sprinkler,303.83,50,Cotton,10.0,86.97
2023,Andhra Pradesh,5,830.0,Laterite,37,Furrow,7861.13,50,Paddy,12.0,42.91
2023,Assam,32,3419.0,Alluvial,25,Surface,39286.19,50,Tea,5.0,242.33
2023,Andhra Pradesh,50,977.0,Red,36,Sprinkler,93443.32,50,Groundnut,4.0,93.91
2023,Andhra Pradesh,40,1058.0,Red,27,Sprinkler,33608.3,45,Groundnut,4.0,93.91
2023,West Bengal,22,1397.0,Saline,36,Basin,11212.74,50,Greengram,8.0,135.45
2023,West Bengal,9,1208.0,Alluvial,28,Surface,1421.86,50,Cotton,10.0,83.88
2023,Odisha,4,1593.0,Laterite,35,Basin,879.89,40,Cotton,10.0,96.24
2023,Tamil Nadu,9,1092.0,Red,30,Drip,3379.65,45,Cotton,10.0,91.6
2023,West Bengal,2,1413.0,Alluvial,26,Basin,3929.38,50,Groundnut,4.0,86.6
2023,Punjab,14,564.0,Black,37,Sprinkler,6381.94,40,Cotton,10.0,83.88
2023,Punjab,47,518.0,Black,32,Drip,152493.65,50,Paddy,12.0,41.34
2023,West Bengal,4,2135.0,Alluvial,33,Surface,8139.55,40,Paddy,12.0,38.19
2023,West Bengal,22,1703.0,Saline,28,Surface,11728.7,50,Greengram,8.0,135.45
2023,Telangana,17,921.0,Laterite,26,Drip,22230.91,45,Groundnut,4.0,96.83
2023,Assam,42,2878.0,Alluvial,43,Surface,51112.98,40,Jute,6.0,73.37
2023,Odisha,41,1317.0,Red,36,Surface,11971.17,50,Cotton,10.0,96.24
2023,Uttar Pradesh,7,1152.0,Alluvial,26,Basin,2223.96,60,Cotton,10.0,86.97
2023,Punjab,27,583.0,Alluvial,37,Drip,70280.36,40,Wheat,10.0,37.51
2023,Telangana,41,832.0,Black,43,Furrow,16945.57,50,Cotton,10.0,96.24
2023,Andhra Pradesh,15,890.0,Red,31,Drip,4814.37,50,Cotton,10.0,93.15
2023,Assam,39,2132.0,Alluvial,41,Basin,40486.29,50,Jute,6.0,73.37
2023,Punjab,35,784.0,Black,33,Sprinkler,21834.08,50,Cotton,10.0,83.88
2023,Punjab,10,544.0,Alluvial,41,Sprinkler,26819.8,50,Paddy,12.0,41.34
2023,Odisha,23,1523.0,Laterite,42,Surface,5272.8,50,Cotton,10.0,96.24
2023,Odisha,31,1373.0,Laterite,35,Surface,55785.59,50,Paddy,12.0,44.49
2023,Tamil Nadu,13,952.0,Laterite,36,Sprinkler,13266.78,50,Groundnut,4.0,90.99
2023,Tamil Nadu,10,1107.0,Red,28,Sprinkler,3855.62,45,Cotton,10.0,91.6
2023,Chhattisgarh,48,1044.0,Laterite,34,Sprinkler,151579.23,35,Wheat,10.0,35.96
2023,West Bengal,5,2918.0,Alluvial,43,Surface,678.07,40,Cotton,10.0,83.88
2023,Punjab,10,660.0,Black,41,Furrow,4691.78,50,Cotton,10.0,83.88
2023,Uttar Pradesh,31,1075.0,Laterite,35,Sprinkler,63076.5,50,Paddy,12.0,39.76
2023,Uttar Pradesh,9,1168.0,Alluvial,33,Basin,4471.78,50,Greengram,8.0,127.86
2023,Tamil Nadu,38,1054.0,Laterite,28,Sprinkler,15213.85,60,Cotton,10.0,91.6
2023,Uttar Pradesh,8,1099.0,Alluvial,32,Drip,2947.38,50,Cotton,10.0,86.97
2023,Odisha,35,1749.0,Red,30,Basin,8812.38,45,Cotton,10.0,96.24
2023,Tamil Nadu,22,802.0,Laterite,23,Drip,30625.04,60,Groundnut,4.0,90.99
2023,Uttar Pradesh,36,929.0,Alluvial,38,Sprinkler,17489.34,50,Greengram,8.0,127.86
2023,Telangana,39,1184.0,Black,36,Basin,84358.18,35,Paddy,12.0,44.49
2023,West Bengal,29,1202.0,Laterite,27,Basin,68074.07,60,Paddy,12.0,38.19
2023,West Bengal,16,2599.0,Laterite,38,Basin,2399.33,50,Cotton,10.0,83.88
2023,Telangana,42,1054.0,Black,26,Sprinkler,21583.84,60,Cotton,10.0,96.24
2023,Andhra Pradesh,49,1146.0,Red,32,Drip,117032.72,35,Paddy,12.0,42.91
2023,Tamil Nadu,10,890.0,Laterite,37,Drip,23367.33,50,Paddy,12.0,41.34
2023,Uttar Pradesh,35,1034.0,Alluvial,26,Drip,101494.5,60,Paddy,12.0,39.76
2023,Punjab,42,708.0,Alluvial,41,Drip,114922.43,50,Paddy,12.0,41.34
2023,Odisha,28,1461.0,Red,25,Basin,17296.04,45,Groundnut,4.0,96.83
2023,Assam,44,3265.0,Laterite,27,Basin,87484.15,60,Paddy,12.0,41.34
2023,Odisha,46,1726.0,Red,30,Surface,12239.22,60,Cotton,10.0,96.24
2023,Assam,31,3359.0,Alluvial,37,Basin,37116.77,50,Tea,5.0,242.33
2023,Chhattisgarh,37,1143.0,Red,44,Sprinkler,84625.16,35,Paddy,12.0,39.76
2023,Punjab,40,542.0,Black,41,Sprinkler,19835.95,50,Cotton,10.0,83.88
2023,Chhattisgarh,26,1203.0,Red,33,Basin,64943.41,35,Wheat,10.0,35.96
2023,Telangana,21,867.0,Black,37,Drip,54495.64,50,Paddy,12.0,44.49
2023,Assam,31,2660.0,Alluvial,44,Surface,36371.3,40,Tea,5.0,242.33
2023,Odisha,23,1703.0,Laterite,40,Surface,13389.02,50,Groundnut,4.0,96.83
2023,Uttar Pradesh,46,764.0,Laterite,32,Sprinkler,116702.74,50,Paddy,12.0,39.76
2023,Andhra Pradesh,31,1073.0,Laterite,31,Drip,25735.77,50,Groundnut,4.0,93.91
2023,Tamil Nadu,47,944.0,Laterite,32,Drip,21393.54,50,Cotton,10.0,91.6
2023,Chhattisgarh,4,1326.0,Red,33,Surface,10545.47,50,Paddy,12.0,39.76
2023,Punjab,15,697.0,Black,28,Drip,9026.41,50,Cotton,10.0,83.88
2023,Andhra Pradesh,3,882.0,Laterite,24,Drip,3432.0,45,Paddy,12.0,42.91
2023,West Bengal,14,2496.0,Laterite,36,Surface,18203.66,50,Groundnut,4.0,86.6
2023,Telangana,42,1034.0,Red,31,Sprinkler,48685.77,50,Groundnut,4.0,96.83
2023,Odisha,47,1366.0,Laterite,34,Surface,77842.35,50,Paddy,12.0,44.49
2023,Assam,17,3439.0,Alluvial,39,Basin,19973.43,40,Jute,6.0,73.37
2023,Punjab,7,523.0,Black,35,Sprinkler,19372.2,40,Wheat,10.0,37.51
2023,Andhra Pradesh,7,862.0,Red,23,Furrow,2072.91,60,Cotton,10.0,93.15
2023,Punjab,16,516.0,Black,41,Furrow,7545.43,40,Cotton,10.0,83.88
2023,Uttar Pradesh,27,824.0,Alluvial,39,Sprinkler,12659.85,40,Greengram,8.0,127.86
2023,Telangana,37,1151.0,Black,25,Basin,18829.14,60,Cotton,10.0,96.24
2023,West Bengal,16,1979.0,Laterite,32,Surface,2937.45,40,Cotton,10.0,83.88
2023,Tamil Nadu,28,870.0,Red,30,Sprinkler,75971.75,60,Paddy,12.0,41.34
